descendant_id,ancestor_id,relation,descendant_project_id,ancestor_project_id,descendant_author,ancestor_author,descendant_created_month,ancestor_created_month,lag_months
dphn/dolphin-2.9.2-qwen2-72b,Qwen/Qwen2-72B,finetune,hf_model_dphn__dolphin-2.9.2-qwen2-72b,hf_model_Qwen__Qwen2-72B,dphn,Qwen,202405,202405,0
OpenGVLab/Mini-InternVL-Chat-4B-V1-5,OpenGVLab/InternViT-300M-448px,merge,hf_model_OpenGVLab__Mini-InternVL-Chat-4B-V1-5,hf_model_OpenGVLab__InternViT-300M-448px,OpenGVLab,OpenGVLab,202405,202405,0
OpenGVLab/Mini-InternVL-Chat-4B-V1-5,microsoft/Phi-3-mini-128k-instruct,merge,hf_model_OpenGVLab__Mini-InternVL-Chat-4B-V1-5,hf_model_microsoft__Phi-3-mini-128k-instruct,OpenGVLab,microsoft,202405,202404,1
dphn/Dolphin3.0-Mistral-24B,mistralai/Mistral-Small-24B-Base-2501,finetune,hf_model_dphn__Dolphin3.0-Mistral-24B,hf_model_mistralai__Mistral-Small-24B-Base-2501,dphn,mistralai,202502,202501,1
TheBloke/Orca-2-7B-GGUF,microsoft/Orca-2-7b,quantized,hf_model_TheBloke__Orca-2-7B-GGUF,hf_model_microsoft__Orca-2-7b,TheBloke,microsoft,202311,202311,0
TheBloke/NeuralHermes-2.5-Mistral-7B-GGUF,mlabonne/NeuralHermes-2.5-Mistral-7B,quantized,hf_model_TheBloke__NeuralHermes-2.5-Mistral-7B-GGUF,hf_model_mlabonne__NeuralHermes-2.5-Mistral-7B,TheBloke,mlabonne,202311,202311,0
NexaAI/Octopus-v2,google/gemma-2b,finetune,hf_model_NexaAI__Octopus-v2,hf_model_google__gemma-2b,NexaAI,google,202403,202402,1
JungZoona/T3Q-qwen2.5-14b-v1.0-e3,Qwen/Qwen2.5-14B-Instruct-1M,finetune,hf_model_JungZoona__T3Q-qwen2.5-14b-v1.0-e3,hf_model_Qwen__Qwen2.5-14B-Instruct-1M,JungZoona,Qwen,202503,202501,2
TheBloke/Llama-2-13B-chat-GGML,meta-llama/Llama-2-13b-chat-hf,finetune,hf_model_TheBloke__Llama-2-13B-chat-GGML,hf_model_meta-llama__Llama-2-13b-chat-hf,TheBloke,meta-llama,202307,202307,0
prithivMLmods/Kontext-Watermark-Remover,black-forest-labs/FLUX.1-Kontext-dev,adapter,hf_model_prithivMLmods__Kontext-Watermark-Remover,hf_model_black-forest-labs__FLUX.1-Kontext-dev,prithivMLmods,black-forest-labs,202510,202505,5
princeton-nlp/gemma-2-9b-it-SimPO,google/gemma-2-9b-it,finetune,hf_model_princeton-nlp__gemma-2-9b-it-SimPO,hf_model_google__gemma-2-9b-it,princeton-nlp,google,202407,202406,1
Shakker-Labs/FLUX.1-dev-LoRA-Children-Simple-Sketch,black-forest-labs/FLUX.1-dev,adapter,hf_model_Shakker-Labs__FLUX.1-dev-LoRA-Children-Simple-Sketch,hf_model_black-forest-labs__FLUX.1-dev,Shakker-Labs,black-forest-labs,202409,202407,2
continuedev/instinct,Qwen/Qwen2.5-Coder-7B,finetune,hf_model_continuedev__instinct,hf_model_Qwen__Qwen2.5-Coder-7B,continuedev,Qwen,202508,202409,11
yodayo-ai/kivotos-xl-2.0,cagliostrolab/animagine-xl-3.1,finetune,hf_model_yodayo-ai__kivotos-xl-2.0,hf_model_cagliostrolab__animagine-xl-3.1,yodayo-ai,cagliostrolab,202406,202403,3
dphn/dolphin-2.8-mistral-7b-v02,mistral-community/Mistral-7B-v0.2,finetune,hf_model_dphn__dolphin-2.8-mistral-7b-v02,hf_model_mistral-community__Mistral-7B-v0.2,dphn,mistral-community,202403,202403,0
shuttleai/shuttle-jaguar,shuttleai/shuttle-3-diffusion,quantized,hf_model_shuttleai__shuttle-jaguar,hf_model_shuttleai__shuttle-3-diffusion,shuttleai,shuttleai,202501,202411,2
prithivMLmods/Canopus-LoRA-Flux-UltraRealism-2.0,black-forest-labs/FLUX.1-dev,adapter,hf_model_prithivMLmods__Canopus-LoRA-Flux-UltraRealism-2.0,hf_model_black-forest-labs__FLUX.1-dev,prithivMLmods,black-forest-labs,202410,202407,3
RiverZ/normal-lora,black-forest-labs/FLUX.1-Fill-dev,finetune,hf_model_RiverZ__normal-lora,hf_model_black-forest-labs__FLUX.1-Fill-dev,RiverZ,black-forest-labs,202505,202411,6
huihui-ai/DeepSeek-R1-Distill-Qwen-14B-abliterated-v2,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,finetune,hf_model_huihui-ai__DeepSeek-R1-Distill-Qwen-14B-abliterated-v2,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-14B,huihui-ai,deepseek-ai,202501,202501,0
OpenMOSS-Team/MOSS-TTSD-v0.5,Qwen/Qwen3-1.7B-Base,finetune,hf_model_OpenMOSS-Team__MOSS-TTSD-v0.5,hf_model_Qwen__Qwen3-1.7B-Base,OpenMOSS-Team,Qwen,202507,202504,3
city96/flux.1-lite-8B-alpha-gguf,Freepik/flux.1-lite-8B-alpha,quantized,hf_model_city96__flux.1-lite-8B-alpha-gguf,hf_model_Freepik__flux.1-lite-8B-alpha,city96,Freepik,202410,202410,0
valiantcat/Qwen-Image-Edit-MeiTu,Qwen/Qwen-Image-Edit,quantized,hf_model_valiantcat__Qwen-Image-Edit-MeiTu,hf_space_Qwen__Qwen-Image-Edit,valiantcat,Qwen,202510,202508,2
alvdansen/frosting_lane_flux,black-forest-labs/FLUX.1-dev,adapter,hf_model_alvdansen__frosting_lane_flux,hf_model_black-forest-labs__FLUX.1-dev,alvdansen,black-forest-labs,202408,202407,1
alvdansen/pola-photo-flux,black-forest-labs/FLUX.1-dev,adapter,hf_model_alvdansen__pola-photo-flux,hf_model_black-forest-labs__FLUX.1-dev,alvdansen,black-forest-labs,202409,202407,2
SWE-bench/SWE-agent-LM-32B,Qwen/Qwen2.5-Coder-32B-Instruct,finetune,hf_model_SWE-bench__SWE-agent-LM-32B,hf_model_Qwen__Qwen2.5-Coder-32B-Instruct,SWE-bench,Qwen,202504,202411,5
jasperai/Flux.1-dev-Controlnet-Depth,black-forest-labs/FLUX.1-dev,finetune,hf_model_jasperai__Flux.1-dev-Controlnet-Depth,hf_model_black-forest-labs__FLUX.1-dev,jasperai,black-forest-labs,202409,202407,2
agentica-org/DeepCoder-14B-Preview,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,finetune,hf_model_agentica-org__DeepCoder-14B-Preview,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-14B,agentica-org,deepseek-ai,202504,202501,3
TheBloke/CapybaraHermes-2.5-Mistral-7B-GPTQ,argilla/CapybaraHermes-2.5-Mistral-7B,quantized,hf_model_TheBloke__CapybaraHermes-2.5-Mistral-7B-GPTQ,hf_model_argilla__CapybaraHermes-2.5-Mistral-7B,TheBloke,argilla,202401,202401,0
openfree/flux-chatgpt-ghibli-lora,black-forest-labs/FLUX.1-dev,adapter,hf_model_openfree__flux-chatgpt-ghibli-lora,hf_model_black-forest-labs__FLUX.1-dev,openfree,black-forest-labs,202503,202407,8
stabilityai/stable-diffusion-xl-1.0-tensorrt,stabilityai/stable-diffusion-xl-base-1.0,quantized,hf_model_stabilityai__stable-diffusion-xl-1.0-tensorrt,hf_model_stabilityai__stable-diffusion-xl-base-1.0,stabilityai,stabilityai,202308,202307,1
Fortytwo-Network/Strand-Rust-Coder-14B-v1,Qwen/Qwen2.5-Coder-14B-Instruct,finetune,hf_model_Fortytwo-Network__Strand-Rust-Coder-14B-v1,hf_model_Qwen__Qwen2.5-Coder-14B-Instruct,Fortytwo-Network,Qwen,202509,202411,10
TheBloke/NexusRaven-V2-13B-GGUF,Nexusflow/NexusRaven-V2-13B,quantized,hf_model_TheBloke__NexusRaven-V2-13B-GGUF,hf_model_Nexusflow__NexusRaven-V2-13B,TheBloke,Nexusflow,202312,202312,0
deepcogito/cogito-v1-preview-llama-8B,meta-llama/Llama-3.1-8B,finetune,hf_model_deepcogito__cogito-v1-preview-llama-8B,hf_model_meta-llama__Llama-3.1-8B,deepcogito,meta-llama,202503,202407,8
TheBloke/goliath-120b-GGUF,alpindale/goliath-120b,quantized,hf_model_TheBloke__goliath-120b-GGUF,hf_model_alpindale__goliath-120b,TheBloke,alpindale,202311,202311,0
onnx-community/FastVLM-0.5B-ONNX,apple/FastVLM-0.5B,quantized,hf_model_onnx-community__FastVLM-0.5B-ONNX,hf_model_apple__FastVLM-0.5B,onnx-community,apple,202505,202508,-3
strangerzonehf/Flux-Isometric-3D-LoRA,black-forest-labs/FLUX.1-dev,adapter,hf_model_strangerzonehf__Flux-Isometric-3D-LoRA,hf_model_black-forest-labs__FLUX.1-dev,strangerzonehf,black-forest-labs,202411,202407,4
openbmb/AgentCPM-GUI,openbmb/MiniCPM-V-2_6,finetune,hf_model_openbmb__AgentCPM-GUI,hf_model_openbmb__MiniCPM-V-2_6,openbmb,openbmb,202505,202408,9
Skywork/SkyReels-V1-Hunyuan-T2V,tencent/HunyuanVideo,finetune,hf_model_Skywork__SkyReels-V1-Hunyuan-T2V,hf_model_tencent__HunyuanVideo,Skywork,tencent,202502,202412,2
ReadyArt/Broken-Tutu-24B-Unslop-v2.0,mistralai/Mistral-Small-24B-Instruct-2501,finetune,hf_model_ReadyArt__Broken-Tutu-24B-Unslop-v2.0,hf_model_mistralai__Mistral-Small-24B-Instruct-2501,ReadyArt,mistralai,202506,202501,5
SicariusSicariiStuff/Impish_LLAMA_4B,nvidia/Llama-3.1-Minitron-4B-Width-Base,finetune,hf_model_SicariusSicariiStuff__Impish_LLAMA_4B,hf_model_nvidia__Llama-3.1-Minitron-4B-Width-Base,SicariusSicariiStuff,nvidia,202507,202408,11
mistralai/Magistral-Small-2507,mistralai/Mistral-Small-3.1-24B-Instruct-2503,generic,hf_model_mistralai__Magistral-Small-2507,hf_model_mistralai__Mistral-Small-3.1-24B-Instruct-2503,mistralai,mistralai,202507,202503,4
open-r1/OlympicCoder-7B,Qwen/Qwen2.5-Coder-7B-Instruct,finetune,hf_model_open-r1__OlympicCoder-7B,hf_model_Qwen__Qwen2.5-Coder-7B-Instruct,open-r1,Qwen,202503,202409,6
Minthy/ToriiGate-v0.4-7B,Qwen/Qwen2-VL-7B,finetune,hf_model_Minthy__ToriiGate-v0.4-7B,hf_model_Qwen__Qwen2-VL-7B,Minthy,Qwen,202501,202409,4
TheDrummer/Magidonia-24B-v4.3,mistralai/Magistral-Small-2509,finetune,hf_model_TheDrummer__Magidonia-24B-v4.3,hf_model_mistralai__Magistral-Small-2509,TheDrummer,mistralai,202511,202509,2
ChenkinNoob/ChenkinNoob-XL-V0.1,Laxhar/noobai-XL-1.1,finetune,hf_model_ChenkinNoob__ChenkinNoob-XL-V0.1,hf_model_Laxhar__noobai-XL-1.1,ChenkinNoob,Laxhar,202511,202411,12
Shakker-Labs/FLUX.1-dev-LoRA-AntiBlur,black-forest-labs/FLUX.1-dev,adapter,hf_model_Shakker-Labs__FLUX.1-dev-LoRA-AntiBlur,hf_model_black-forest-labs__FLUX.1-dev,Shakker-Labs,black-forest-labs,202409,202407,2
Steelskull/L3.3-MS-Nevoria-70b,Sao10K/L3.3-70B-Euryale-v2.3,merge,hf_model_Steelskull__L3.3-MS-Nevoria-70b,hf_model_Sao10K__L3.3-70B-Euryale-v2.3,Steelskull,Sao10K,202501,202412,1
Steelskull/L3.3-MS-Nevoria-70b,SicariusSicariiStuff/Negative_LLAMA_70B,merge,hf_model_Steelskull__L3.3-MS-Nevoria-70b,hf_model_SicariusSicariiStuff__Negative_LLAMA_70B,Steelskull,SicariusSicariiStuff,202501,202501,0
Steelskull/L3.3-MS-Nevoria-70b,TheDrummer/Anubis-70B-v1,merge,hf_model_Steelskull__L3.3-MS-Nevoria-70b,hf_model_TheDrummer__Anubis-70B-v1,Steelskull,TheDrummer,202501,202412,1
Tesslate/UIGEN-X-4B-0729,Qwen/Qwen3-4B,finetune,hf_model_Tesslate__UIGEN-X-4B-0729,hf_model_Qwen__Qwen3-4B,Tesslate,Qwen,202507,202504,3
Intelligent-Internet/II-Search-4B,Qwen/Qwen3-4B,finetune,hf_model_Intelligent-Internet__II-Search-4B,hf_model_Qwen__Qwen3-4B,Intelligent-Internet,Qwen,202508,202504,4
Menlo/Lucy-128k,Qwen/Qwen3-1.7B,finetune,hf_model_Menlo__Lucy-128k,hf_model_Qwen__Qwen3-1.7B,Menlo,Qwen,202507,202504,3
THU-KEG/LongWriter-Zero-32B,Qwen/Qwen2.5-32B,finetune,hf_model_THU-KEG__LongWriter-Zero-32B,hf_model_Qwen__Qwen2.5-32B,THU-KEG,Qwen,202506,202409,9
Hcompany/Holo1.5-7B,Qwen/Qwen2.5-VL-7B-Instruct,finetune,hf_model_Hcompany__Holo1.5-7B,hf_model_Qwen__Qwen2.5-VL-7B-Instruct,Hcompany,Qwen,202509,202501,8
TheBloke/MythoMax-L2-13B-GPTQ,Gryphe/MythoMax-L2-13b,quantized,hf_model_TheBloke__MythoMax-L2-13B-GPTQ,hf_model_Gryphe__MythoMax-L2-13b,TheBloke,Gryphe,202308,202308,0
NousResearch/DeepHermes-3-Mistral-24B-Preview,mistralai/Mistral-Small-24B-Base-2501,finetune,hf_model_NousResearch__DeepHermes-3-Mistral-24B-Preview,hf_model_mistralai__Mistral-Small-24B-Base-2501,NousResearch,mistralai,202503,202501,2
shenzhi-wang/Gemma-2-27B-Chinese-Chat,google/gemma-2-27b-it,quantized,hf_model_shenzhi-wang__Gemma-2-27B-Chinese-Chat,hf_model_google__gemma-2-27b-it,shenzhi-wang,google,202407,202406,1
ZuluVision/MoviiGen1.1,Wan-AI/Wan2.1-T2V-14B,finetune,hf_model_ZuluVision__MoviiGen1.1,hf_model_Wan-AI__Wan2.1-T2V-14B,ZuluVision,Wan-AI,202505,202502,3
segolilylabs/Lily-Cybersecurity-7B-v0.2,mistralai/Mistral-7B-Instruct-v0.2,finetune,hf_model_segolilylabs__Lily-Cybersecurity-7B-v0.2,hf_model_mistralai__Mistral-7B-Instruct-v0.2,segolilylabs,mistralai,202401,202312,1
ilkerzgi/Overlay-Kontext-Dev-LoRA,black-forest-labs/FLUX.1-Kontext-dev,adapter,hf_model_ilkerzgi__Overlay-Kontext-Dev-LoRA,hf_model_black-forest-labs__FLUX.1-Kontext-dev,ilkerzgi,black-forest-labs,202507,202505,2
FoxBaze/Try_On_Qwen_Edit_Lora_Alpha,Qwen/Qwen-Image-Edit,adapter,hf_model_FoxBaze__Try_On_Qwen_Edit_Lora_Alpha,hf_space_Qwen__Qwen-Image-Edit,FoxBaze,Qwen,202508,202508,0
CohereLabs/command-a-reasoning-08-2025,CohereLabs/c4ai-command-a-03-2025,finetune,hf_model_CohereLabs__command-a-reasoning-08-2025,hf_model_CohereLabs__c4ai-command-a-03-2025,CohereLabs,CohereLabs,202508,202503,5
sd-community/sdxl-flash,stabilityai/stable-diffusion-xl-base-1.0,finetune,hf_model_sd-community__sdxl-flash,hf_model_stabilityai__stable-diffusion-xl-base-1.0,sd-community,stabilityai,202405,202307,10
TheBloke/CodeBooga-34B-v0.1-GGUF,oobabooga/CodeBooga-34B-v0.1,quantized,hf_model_TheBloke__CodeBooga-34B-v0.1-GGUF,hf_model_oobabooga__CodeBooga-34B-v0.1,TheBloke,oobabooga,202310,202310,0
manycore-research/SpatialLM-Qwen-0.5B,Qwen/Qwen2.5-0.5B-Instruct,finetune,hf_model_manycore-research__SpatialLM-Qwen-0.5B,hf_model_Qwen__Qwen2.5-0.5B-Instruct,manycore-research,Qwen,202503,202409,6
huihui-ai/Qwen3-30B-A3B-abliterated,Qwen/Qwen3-30B-A3B,finetune,hf_model_huihui-ai__Qwen3-30B-A3B-abliterated,hf_model_Qwen__Qwen3-30B-A3B,huihui-ai,Qwen,202505,202504,1
XLabs-AI/flux-controlnet-canny,black-forest-labs/FLUX.1-dev,finetune,hf_model_XLabs-AI__flux-controlnet-canny,hf_model_black-forest-labs__FLUX.1-dev,XLabs-AI,black-forest-labs,202408,202407,1
bartowski/Reflection-Llama-3.1-70B-GGUF,mattshumer/Reflection-Llama-3.1-70B,quantized,hf_model_bartowski__Reflection-Llama-3.1-70B-GGUF,hf_model_mattshumer__Reflection-Llama-3.1-70B,bartowski,mattshumer,202409,202409,0
hfl/llama-3-chinese-8b-instruct-v3-gguf,hfl/llama-3-chinese-8b-instruct-v3,quantized,hf_model_hfl__llama-3-chinese-8b-instruct-v3-gguf,hf_model_hfl__llama-3-chinese-8b-instruct-v3,hfl,hfl,202405,202405,0
alvdansen/softserve_anime,black-forest-labs/FLUX.1-dev,adapter,hf_model_alvdansen__softserve_anime,hf_model_black-forest-labs__FLUX.1-dev,alvdansen,black-forest-labs,202408,202407,1
TheBloke/lzlv_70B-GGUF,lizpreciatior/lzlv_70b_fp16_hf,quantized,hf_model_TheBloke__lzlv_70B-GGUF,hf_model_lizpreciatior__lzlv_70b_fp16_hf,TheBloke,lizpreciatior,202310,202310,0
NousResearch/DeepHermes-3-Llama-3-8B-Preview-GGUF,meta-llama/Llama-3.1-8B,quantized,hf_model_NousResearch__DeepHermes-3-Llama-3-8B-Preview-GGUF,hf_model_meta-llama__Llama-3.1-8B,NousResearch,meta-llama,202502,202407,7
ostris/ikea-instructions-lora-sdxl,stabilityai/stable-diffusion-xl-base-1.0,adapter,hf_model_ostris__ikea-instructions-lora-sdxl,hf_model_stabilityai__stable-diffusion-xl-base-1.0,ostris,stabilityai,202309,202307,2
epfl-llm/meditron-70b,meta-llama/Llama-2-70b,finetune,hf_model_epfl-llm__meditron-70b,hf_model_meta-llama__Llama-2-70b,epfl-llm,meta-llama,202311,202307,4
prithivMLmods/Retro-Pixel-Flux-LoRA,black-forest-labs/FLUX.1-dev,adapter,hf_model_prithivMLmods__Retro-Pixel-Flux-LoRA,hf_model_black-forest-labs__FLUX.1-dev,prithivMLmods,black-forest-labs,202411,202407,4
jasperai/Flux.1-dev-Controlnet-Surface-Normals,black-forest-labs/FLUX.1-dev,finetune,hf_model_jasperai__Flux.1-dev-Controlnet-Surface-Normals,hf_model_black-forest-labs__FLUX.1-dev,jasperai,black-forest-labs,202409,202407,2
FreedomIntelligence/HuatuoGPT-o1-8B,meta-llama/Llama-3.1-8B-Instruct,finetune,hf_model_FreedomIntelligence__HuatuoGPT-o1-8B,hf_model_meta-llama__Llama-3.1-8B-Instruct,FreedomIntelligence,meta-llama,202412,202407,5
kudzueye/boreal-flux-dev-v2,black-forest-labs/FLUX.1-dev,adapter,hf_model_kudzueye__boreal-flux-dev-v2,hf_model_black-forest-labs__FLUX.1-dev,kudzueye,black-forest-labs,202409,202407,2
google/datagemma-rig-27b-it,google/gemma-2-27b-it,finetune,hf_model_google__datagemma-rig-27b-it,hf_model_google__gemma-2-27b-it,google,google,202408,202406,2
oxyapi/oxy-1-small,Qwen/Qwen2.5-14B-Instruct,finetune,hf_model_oxyapi__oxy-1-small,hf_model_Qwen__Qwen2.5-14B-Instruct,oxyapi,Qwen,202412,202409,3
TheBloke/Wizard-Vicuna-30B-Uncensored-GPTQ,QuixiAI/Wizard-Vicuna-30B-Uncensored,quantized,hf_model_TheBloke__Wizard-Vicuna-30B-Uncensored-GPTQ,hf_model_QuixiAI__Wizard-Vicuna-30B-Uncensored,TheBloke,QuixiAI,202305,202305,0
TheBloke/Mistral-7B-Instruct-v0.1-GPTQ,mistralai/Mistral-7B-Instruct-v0.1,quantized,hf_model_TheBloke__Mistral-7B-Instruct-v0.1-GPTQ,hf_model_mistralai__Mistral-7B-Instruct-v0.1,TheBloke,mistralai,202309,202309,0
fotographerai/zenctrl_tools,black-forest-labs/FLUX.1-dev,finetune,hf_model_fotographerai__zenctrl_tools,hf_model_black-forest-labs__FLUX.1-dev,fotographerai,black-forest-labs,202503,202407,8
krea/krea-realtime-video,Wan-AI/Wan2.1-T2V-14B,finetune,hf_model_krea__krea-realtime-video,hf_model_Wan-AI__Wan2.1-T2V-14B,krea,Wan-AI,202510,202502,8
TheBloke/Wizard-Vicuna-7B-Uncensored-GPTQ,QuixiAI/Wizard-Vicuna-7B-Uncensored,quantized,hf_model_TheBloke__Wizard-Vicuna-7B-Uncensored-GPTQ,hf_model_QuixiAI__Wizard-Vicuna-7B-Uncensored,TheBloke,QuixiAI,202305,202305,0
NousResearch/DeepHermes-3-Llama-3-8B-Preview,meta-llama/Llama-3.1-8B,finetune,hf_model_NousResearch__DeepHermes-3-Llama-3-8B-Preview,hf_model_meta-llama__Llama-3.1-8B,NousResearch,meta-llama,202502,202407,7
Hcompany/Holo2-30B-A3B,Qwen/Qwen3-VL-30B-A3B-Thinking,finetune,hf_model_Hcompany__Holo2-30B-A3B,hf_model_Qwen__Qwen3-VL-30B-A3B-Thinking,Hcompany,Qwen,202511,202509,2
dphn/dolphin-vision-7b,Qwen/Qwen2-72B,finetune,hf_model_dphn__dolphin-vision-7b,hf_model_Qwen__Qwen2-72B,dphn,Qwen,202407,202405,2
Freepik/flux.1-lite-8B-alpha,black-forest-labs/FLUX.1-dev,finetune,hf_model_Freepik__flux.1-lite-8B-alpha,hf_model_black-forest-labs__FLUX.1-dev,Freepik,black-forest-labs,202410,202407,3
alimama-creative/SDXL-EcomID,stabilityai/stable-diffusion-xl-base-1.0,finetune,hf_model_alimama-creative__SDXL-EcomID,hf_model_stabilityai__stable-diffusion-xl-base-1.0,alimama-creative,stabilityai,202410,202307,15
Tongyi-Zhiwen/QwenLong-L1-32B,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,finetune,hf_model_Tongyi-Zhiwen__QwenLong-L1-32B,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-32B,Tongyi-Zhiwen,deepseek-ai,202505,202501,4
TheBloke/Mistral-7B-OpenOrca-GPTQ,Open-Orca/Mistral-7B-OpenOrca,quantized,hf_model_TheBloke__Mistral-7B-OpenOrca-GPTQ,hf_space_Open-Orca__Mistral-7B-OpenOrca,TheBloke,Open-Orca,202310,202310,0
mlabonne/Llama-3.1-70B-Instruct-lorablated,meta-llama/Llama-3.1-70B-Instruct,finetune,hf_model_mlabonne__Llama-3.1-70B-Instruct-lorablated,hf_model_meta-llama__Llama-3.1-70B-Instruct,mlabonne,meta-llama,202408,202407,1
BAAI/Aquila-VL-2B-llava-qwen,Qwen/Qwen2.5-1.5B-Instruct,finetune,hf_model_BAAI__Aquila-VL-2B-llava-qwen,hf_model_Qwen__Qwen2.5-1.5B-Instruct,BAAI,Qwen,202410,202409,1
TheDrummer/Big-Tiger-Gemma-27B-v3,google/gemma-3-27b-it,finetune,hf_model_TheDrummer__Big-Tiger-Gemma-27B-v3,hf_model_google__gemma-3-27b-it,TheDrummer,google,202507,202503,4
PhysicsWallahAI/Aryabhata-1.0,Qwen/Qwen2.5-Math-7B,finetune,hf_model_PhysicsWallahAI__Aryabhata-1.0,hf_model_Qwen__Qwen2.5-Math-7B,PhysicsWallahAI,Qwen,202507,202409,10
SicariusSicariiStuff/X-Ray_Alpha,google/gemma-3-4b-it,finetune,hf_model_SicariusSicariiStuff__X-Ray_Alpha,hf_model_google__gemma-3-4b-it,SicariusSicariiStuff,google,202503,202502,1
ArliAI/gpt-oss-20b-Derestricted,openai/gpt-oss-20b,finetune,hf_model_ArliAI__gpt-oss-20b-Derestricted,hf_model_openai__gpt-oss-20b,ArliAI,openai,202511,202508,3
Keltezaa/NSFW_MASTER_FLUX,black-forest-labs/FLUX.1-dev,adapter,hf_model_Keltezaa__NSFW_MASTER_FLUX,hf_model_black-forest-labs__FLUX.1-dev,Keltezaa,black-forest-labs,202411,202407,4
PosterCraft/PosterCraft-v1_RL,black-forest-labs/FLUX.1-dev,finetune,hf_model_PosterCraft__PosterCraft-v1_RL,hf_model_black-forest-labs__FLUX.1-dev,PosterCraft,black-forest-labs,202506,202407,11
mlx-community/phi-2,microsoft/phi-2,finetune,hf_model_mlx-community__phi-2,hf_model_microsoft__phi-2,mlx-community,microsoft,202312,202312,0
janhq/Jan-v2-VL-high,Qwen/Qwen3-VL-8B-Thinking,finetune,hf_model_janhq__Jan-v2-VL-high,hf_model_Qwen__Qwen3-VL-8B-Thinking,janhq,Qwen,202511,202510,1
artificialguybr/StickersRedmond,stabilityai/stable-diffusion-xl-base-1.0,adapter,hf_model_artificialguybr__StickersRedmond,hf_model_stabilityai__stable-diffusion-xl-base-1.0,artificialguybr,stabilityai,202309,202307,2
tryonlabs/FLUX.1-dev-LoRA-Outfit-Generator,black-forest-labs/FLUX.1-dev,adapter,hf_model_tryonlabs__FLUX.1-dev-LoRA-Outfit-Generator,hf_model_black-forest-labs__FLUX.1-dev,tryonlabs,black-forest-labs,202411,202407,4
mlabonne/NeuralHermes-2.5-Mistral-7B,teknium/OpenHermes-2.5-Mistral-7B,finetune,hf_model_mlabonne__NeuralHermes-2.5-Mistral-7B,hf_model_teknium__OpenHermes-2.5-Mistral-7B,mlabonne,teknium,202311,202310,1
Hcompany/Holo1-3B,Qwen/Qwen2.5-VL-3B-Instruct,finetune,hf_model_Hcompany__Holo1-3B,hf_model_Qwen__Qwen2.5-VL-3B-Instruct,Hcompany,Qwen,202505,202501,4
deepseek-ai/DeepSeek-Coder-V2-Instruct-0724,deepseek-ai/DeepSeek-Coder-V2-Base,finetune,hf_model_deepseek-ai__DeepSeek-Coder-V2-Instruct-0724,hf_model_deepseek-ai__DeepSeek-Coder-V2-Base,deepseek-ai,deepseek-ai,202409,202406,3
inclusionAI/Ming-Lite-Omni-1.5,inclusionAI/Ming-Lite-Omni,quantized,hf_model_inclusionAI__Ming-Lite-Omni-1.5,hf_model_inclusionAI__Ming-Lite-Omni,inclusionAI,inclusionAI,202507,202505,2
shuttleai/shuttle-3.1-aesthetic,shuttleai/shuttle-3-diffusion,finetune,hf_model_shuttleai__shuttle-3.1-aesthetic,hf_model_shuttleai__shuttle-3-diffusion,shuttleai,shuttleai,202411,202411,0
FractalAIResearch/Fathom-R1-14B,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,finetune,hf_model_FractalAIResearch__Fathom-R1-14B,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-14B,FractalAIResearch,deepseek-ai,202505,202501,4
Trendyol/Trendyol-Cybersecurity-LLM-Qwen3-32B-Q8_0-GGUF,Qwen/Qwen3-32B,quantized,hf_model_Trendyol__Trendyol-Cybersecurity-LLM-Qwen3-32B-Q8_0-GGUF,hf_model_Qwen__Qwen3-32B,Trendyol,Qwen,202506,202504,2
nvidia/Eagle2-9B,Qwen/Qwen2.5-7B-Instruct,merge,hf_model_nvidia__Eagle2-9B,hf_model_Qwen__Qwen2.5-7B-Instruct,nvidia,Qwen,202501,202409,4
nvidia/Eagle2-9B,google/paligemma-3b-mix-448,merge,hf_model_nvidia__Eagle2-9B,hf_model_google__paligemma-3b-mix-448,nvidia,google,202501,202405,8
nvidia/Eagle2-9B,google/siglip-so400m-patch14-384,merge,hf_model_nvidia__Eagle2-9B,hf_model_google__siglip-so400m-patch14-384,nvidia,google,202501,202401,12
NousResearch/nomos-1,Qwen/Qwen3-30B-A3B-Thinking-2507,finetune,hf_model_NousResearch__nomos-1,hf_model_Qwen__Qwen3-30B-A3B-Thinking-2507,NousResearch,Qwen,202512,202507,5
NousResearch/NousCoder-14B,Qwen/Qwen3-14B,finetune,hf_model_NousResearch__NousCoder-14B,hf_model_Qwen__Qwen3-14B,NousResearch,Qwen,202512,202504,8
goofyai/3d_render_style_xl,stabilityai/stable-diffusion-xl-base-1.0,adapter,hf_model_goofyai__3d_render_style_xl,hf_model_stabilityai__stable-diffusion-xl-base-1.0,goofyai,stabilityai,202308,202307,1
